Id,Sales
215,6782.53
216,6191.25
217,8065.47
218,5795.5
219,4972.79
220,7520.6
221,5959.36
222,6593.77
223,7350.56
224,6736.44
225,5753.51
226,7551.21
227,7100.13
228,8454.4
229,7117.98
230,7606.74
231,6109.8
232,4230.81
233,6605.88
234,7489.72
235,5917.82
236,4682.04
237,8908.64
238,7817.37
239,9123.31
240,6991.21
241,6092.81
242,5991.82
243,4968.0
244,9445.11
245,5452.99
246,8096.72
247,14631.47
248,7193.87
249,8371.58
250,5826.35
251,5082.51
252,7403.16
253,4522.34
254,6171.72
255,11142.61
256,6030.28
257,16661.03
258,13512.33
259,5310.15
260,7125.58
261,5803.76
262,7238.16
263,6192.33
264,10945.64
265,7652.91
266,9178.97
267,4446.26
268,7680.23
269,5268.03
270,8113.9
271,7098.48
272,6587.67
273,6816.47
274,6379.05
275,8281.87
276,10213.58
277,5841.38
278,9970.44
279,6663.89
280,10627.36
281,5539.14
282,5975.03
283,5921.88
284,9896.14
285,6889.21
286,8121.52
287,6578.29
288,8802.48
289,4396.6
290,8462.57
291,6836.96
292,4549.01
293,14740.46
294,17461.14
295,7166.18
296,7551.41
297,9490.11
298,11327.7
299,10965.01
300,6141.25
301,7576.07
302,6244.18
303,8132.97
304,4360.7
305,6170.12
306,6051.96
307,5974.69
308,7450.47
309,5591.14
310,5407.97
311,6854.67
312,4445.68
313,4860.93
314,6068.8
315,6680.96
316,9098.2
317,8127.74
318,7325.03
319,6590.93
320,6595.15
321,11500.27
322,7976.32
323,5951.19
324,4911.32
325,8085.67
326,5076.11
327,6874.66
328,3511.73
329,5462.46
330,7946.78
331,6355.2
332,5750.48
333,8404.47
334,9952.08
335,11580.22
336,6131.28
337,9752.64
338,3192.5
339,5546.75
340,6747.92
341,4723.18
342,7769.97
343,5648.84
344,5551.34
345,8336.64
346,11608.63
347,9512.77
348,6193.31
349,5745.73
350,8245.64
351,6830.68
352,6345.96
353,4857.04
354,7063.51
355,10360.17
356,4798.0
357,6453.11
358,7925.14
359,8058.69
360,14363.65
361,6141.03
362,14579.3
363,6874.75
364,5576.84
365,4369.58
366,6531.82
367,6672.86
368,6037.41
369,8007.59
370,5049.08
371,4996.37
372,7412.68
373,3830.07
374,8076.41
375,6686.16
376,8071.73
377,8466.13
378,6159.96
379,8830.08
380,6525.64
381,5364.23
382,5658.08
383,5501.21
384,11010.64
385,6929.89
386,5136.89
387,8047.53
388,8557.93
389,7025.71
390,6322.47
391,8569.6
392,5885.94
393,6094.22
394,5850.84
395,8585.9
396,6631.03
397,6426.24
398,6470.8
399,5872.34
400,4376.47
401,6189.68
402,8220.07
403,8804.34
404,10868.96
405,11610.45
406,8116.62
407,6271.42
408,5498.66
409,10876.66
410,10004.97
411,8053.78
412,8632.36
413,8153.16
414,6063.69
415,4530.78
416,10946.6
417,6303.33
418,6809.75
419,6362.75
420,3501.1
421,11731.45
422,6048.25
423,5292.02
424,5195.32
425,6052.58
426,6850.87
427,8841.01
428,6759.6
429,5427.74
430,5623.44
431,4681.28
432,3710.15
433,7483.86
434,16662.47
435,5605.06
436,5871.9
437,6626.8
438,5507.26
439,6273.28
440,5091.3
441,5055.11
442,7244.02
443,7270.27
444,4169.16
445,8568.09
446,5961.81
447,5165.88
448,8852.61
449,7971.74
450,10063.01
451,5956.12
452,7283.11
453,5054.31
454,5817.64
455,14625.51
456,9569.71
457,6866.31
458,5678.68
459,5519.27
460,6097.78
461,5759.18
462,11709.98
463,5204.61
464,5936.52
465,7307.24
466,4865.4
467,6413.88
468,7800.1
469,7711.3
470,7376.42
471,4415.24
472,5625.63
473,6918.04
474,9472.01
475,8527.47
476,7000.73
477,4944.87
478,7516.47
479,6513.71
480,5187.7
481,7501.07
482,7428.69
483,6733.62
484,6466.95
485,6607.21
486,7371.63
487,5841.35
488,6887.81
489,6718.97
490,6568.96
491,9462.43
492,6164.09
493,5220.7
494,12179.07
495,6809.45
496,3697.95
497,7721.47
498,8475.89
499,10936.74
500,5419.5
501,6175.72
502,5752.25
503,7593.92
504,6347.22
505,8622.54
506,3457.74
507,6554.92
508,6480.93
509,5613.68
510,5487.41
511,6926.61
512,8452.24
513,5391.69
514,8423.98
515,6937.25
516,8783.37
517,5088.52
518,6431.72
519,6723.78
520,7751.81
521,7714.0
522,6019.82
523,8136.16
524,7515.57
525,7935.1
526,4672.97
527,4470.52
528,7734.61
529,6831.73
530,7871.44
531,7652.56
532,5923.08
533,8399.06
534,7210.63
535,7386.46
536,7902.69
537,6843.53
538,8284.54
539,10988.27
540,7727.07
541,5325.85
542,5956.31
543,4725.54
544,3384.92
545,8647.74
546,5818.53
547,8500.49
548,5172.15
549,6823.75
550,6151.55
551,10878.04
552,5068.18
553,5453.98
554,6508.5
555,7736.97
556,5342.34
557,7239.76
558,7607.03
559,9066.95
560,7553.81
561,7424.86
562,6403.12
563,5003.52
564,5488.75
565,10454.97
566,9626.42
567,7564.7
568,15164.6
569,6676.98
570,5407.62
571,6210.28
572,8088.42
573,9472.35
574,7080.14
575,8421.73
576,7873.87
577,7085.77
578,6896.0
579,6622.7
580,5289.49
581,5551.06
582,4430.64
583,5693.35
584,8963.0
585,15040.71
586,6729.61
587,5400.04
588,7173.96
589,4711.17
590,6601.04
591,4700.17
592,8947.45
593,6428.38
594,6502.07
595,14332.05
596,11259.41
597,6927.37
598,7111.53
599,4382.19
600,5914.62
601,5745.2
602,8735.01
603,5384.97
604,4336.74
605,6320.94
606,5893.81
607,8064.49
608,6891.27
609,3698.01
610,7006.8
611,7938.6
612,7967.72
613,5300.87
614,5083.35
615,8672.95
616,4795.4
617,9466.23
618,5261.53
619,5684.17
620,7251.88
621,6239.09
622,4735.74
623,6266.19
624,7241.46
625,9093.67
626,9257.87
627,6220.2
628,4520.29
629,6032.53
630,7726.54
631,5522.77
632,6388.29
633,6804.18
634,11482.52
635,8235.38
636,6867.42
637,7302.15
638,4943.57
639,8899.47
640,6367.96
641,13628.56
642,6397.96
643,5577.08
644,5495.79
645,4409.8
646,7563.65
647,17655.8
648,4865.41
649,5106.66
650,10144.39
651,6889.54
652,7129.37
653,8216.53
654,6675.65
655,5155.12
656,5184.94
657,9463.84
658,6318.29
659,7642.09
660,7324.06
661,4944.37
662,6802.53
663,6025.81
664,3822.38
665,8872.16
666,8570.12
667,4736.53
668,7572.36
669,7238.03
670,5174.72
671,8871.57
672,6689.97
673,9151.52
674,5198.65
675,5563.76
676,6521.95
677,4283.11
678,7675.16
679,4713.13
680,6419.07
681,5001.11
682,6016.72
683,5818.88
684,7125.42
685,7151.59
686,8412.73
687,6145.73
688,7493.2
689,6402.76
690,8839.81
691,9297.3
692,7052.93
693,3151.66
694,5834.81
695,7636.36
696,4407.32
697,11552.13
698,6077.33
699,8155.3
700,11352.42
701,6789.43
702,4841.37
703,11416.05
704,9925.2
705,5785.99
706,8970.17
707,11044.84
708,6299.85
709,5047.68
710,6838.11
711,6018.56
712,6135.14
713,7389.08
714,5146.59
715,6294.8
716,7870.25
717,7016.96
718,7788.14
719,6405.35
720,6809.18
721,5027.63
722,8025.5
723,7080.64
724,6705.69
725,7094.89
726,7262.2
727,9269.83
728,6151.57
729,5108.5
730,6653.95
731,7265.54
732,6725.86
733,4809.29
734,4597.3
735,7673.01
736,7304.14
737,5581.04
738,7809.56
739,6244.15
740,6959.08
741,5268.09
742,4446.26
743,7249.01
744,6553.74
745,6978.9
746,9632.57
747,8508.66
748,4902.0
749,9939.37
750,4458.05
751,3770.43
752,7594.74
753,11280.37
754,8728.01
755,7351.88
756,5005.62
757,6671.88
758,9608.41
759,6615.68
760,8359.42
761,6197.15
762,4802.98
763,5714.03
764,5903.36
765,6010.27
766,5175.82
767,5595.72
768,4366.18
769,6960.04
770,7417.75
771,5595.23
772,6296.35
773,7182.87
774,5867.87
775,4933.35
776,8933.43
777,8730.69
778,5779.3
779,4321.31
780,12458.18
781,6756.22
782,5823.18
783,8605.84
784,7858.73
785,7370.2
786,6199.69
787,7676.51
788,9299.55
789,13492.01
790,5186.54
791,5140.96
792,5509.89
793,7325.74
794,5888.77
795,8329.67
796,8888.91
797,6018.91
798,4525.12
799,6244.91
800,8675.75
801,5141.72
802,7387.13
803,4326.98
804,7927.25
805,7871.31
806,7494.15
807,9221.88
808,6678.23
809,4240.28
810,6479.84
811,7306.06
812,8599.87
813,7470.65
814,7770.12
815,6635.2
816,4700.63
817,9248.77
818,4542.17
819,11238.32
820,6111.6
821,4129.6
822,6912.02
823,6903.55
824,7327.97
825,7677.59
826,4378.72
827,4912.22
828,7552.12
829,9046.25
830,9431.41
831,5179.7
832,6522.65
833,7564.14
834,6856.1
835,6095.16
836,9227.48
837,8623.37
838,10687.48
839,4551.32
840,5781.97
841,9560.6
842,8297.76
843,5818.3
844,10684.22
845,6937.24
846,5391.86
847,5952.59
848,4781.64
849,5577.58
850,6617.94
851,5029.22
852,5639.06
853,10448.46
854,7287.34
855,21225.49
856,6658.18
857,4834.05
858,8344.94
859,9259.77
860,6955.18
861,7141.14
862,6210.63
863,8985.77
864,8523.4
865,7734.73
866,6048.4
867,7201.59
868,8694.67
869,7504.84
870,8486.36
871,6146.58
872,4956.64
873,5897.49
874,9888.03
875,11434.02
876,10892.5
877,7862.79
878,5659.46
879,6212.15
880,5447.92
881,8028.28
882,10776.09
883,10105.73
884,6796.39
885,6149.3
886,5382.25
887,5709.67
888,11913.13
889,7317.83
890,5378.41
891,5697.13
892,8596.24
893,4143.51
894,7843.35
895,4395.13
896,7040.21
897,7304.69
898,6456.65
899,7722.84
900,6934.15
901,5621.14
902,7364.78
903,7310.78
904,11250.22
905,6181.98
906,8868.06
907,7925.57
908,9460.23
909,6785.24
910,9884.65
911,5427.77
912,4981.97
913,6886.09
914,6004.74
915,9357.35
916,7993.63
917,5966.2
918,7473.84
919,6799.79
920,9896.31
921,4362.94
922,14599.1
923,5511.02
924,6508.33
925,9136.54
926,5915.57
927,6752.67
928,7033.09
929,7611.8
930,5602.91
931,5817.18
932,7803.0
933,8194.97
934,8163.6
935,5855.31
936,7384.04
937,11239.84
938,6917.25
939,5085.9
940,6958.25
941,6466.99
942,7157.32
943,7075.96
944,4417.52
945,8557.27
946,6865.99
947,7287.59
948,7637.39
949,4725.31
950,6693.38
951,5871.03
952,7964.55
953,9433.27
954,5650.28
955,5606.41
956,6971.01
957,6188.73
958,6507.07
959,7956.2
960,7172.51
961,8089.61
962,6206.71
963,5256.51
964,6983.8
965,7487.96
966,9561.12
967,8530.45
968,8477.78
969,6110.04
970,8778.73
971,6651.46
972,8734.2
973,8607.03
974,6664.17
975,10988.19
976,7915.07
977,8192.97
978,5893.53
979,7337.15
980,8454.0
981,7080.66
982,4352.15
983,6148.55
984,8655.64
985,6926.44
986,5668.86
987,8813.48
988,7070.37
989,5765.26
990,6713.2
991,6117.94
992,7704.74
993,7656.39
994,7380.39
995,5569.07
996,5171.67
997,7349.61
998,4122.23
999,6461.57
1000,6029.3
1001,9474.98
1002,7619.55
1003,6930.65
1004,9542.98
1005,6886.96
1006,5295.44
1007,11910.05
1008,8172.26
1009,8486.78
1010,8282.44
1011,5396.69
1012,6341.72
1013,6170.14
1014,7565.7
1015,12895.36
1016,6327.13
1017,3723.2
1018,6217.75
1019,9682.9
1020,9723.14
1021,7161.78
1022,7946.73
1023,5402.4
1024,5925.38
1025,3925.24
1026,5786.92
1027,6210.06
1028,7436.25
1029,7750.68
1030,7514.14
1031,8333.61
1032,9127.44
1033,7775.2
1034,5579.22
1035,9978.77
1036,12335.16
1037,6282.66
1038,8506.16
1039,5505.61
1040,6482.6
1041,4573.49
1042,7906.2
1043,6087.03
1044,9660.33
1045,7529.28
1046,9045.57
1047,8454.28
1048,5777.01
1049,9185.27
1050,18306.46
1051,11702.77
1052,6617.15
1053,2980.57
1054,6640.31
1055,9740.14
1056,5807.52
1057,12468.14
1058,18122.6
1059,3990.6
1060,5986.71
1061,8214.34
1062,5915.97
1063,10732.9
1064,7147.16
1065,7537.27
1066,5288.09
1067,7771.83
1068,7086.94
1069,7886.52
1070,9465.97
1071,6540.14
1072,6113.01
1073,7349.55
1074,6317.49
1075,5793.73
1076,7710.87
1077,6067.31
1078,6576.18
1079,8055.27
1080,6841.35
1081,6528.11
1082,7552.0
1083,7844.47
1084,8439.47
1085,7376.02
1086,7608.3
1087,6114.13
1088,4521.94
1089,7313.89
1090,7338.73
1091,6090.43
1092,5076.66
1093,9728.67
1094,7905.39
1095,9434.59
1096,7248.94
1097,5681.09
1098,6027.77
1099,4642.7
1100,9817.37
1101,5530.67
1102,8141.76
1103,15768.8
1104,7220.45
1105,6662.29
1106,5323.45
1107,5248.1
1108,7530.66
1109,4601.31
1110,6319.67
1111,10598.93
1112,5874.71
1113,16482.92
1114,14473.33
1115,5045.06
1116,7503.28
1117,5953.38
1118,7351.28
1119,6363.22
1120,11282.62
1121,7722.98
1122,9588.15
1123,5065.44
1124,7362.33
1125,5213.62
1126,8231.25
1127,7381.71
1128,6515.62
1129,6807.68
1130,6169.67
1131,8437.79
1132,9809.68
1133,6119.32
1134,11337.92
1135,6584.13
1136,10870.89
1137,5407.68
1138,6349.39
1139,6362.0
1140,11449.91
1141,6463.04
1142,7590.81
1143,7543.18
1144,8986.85
1145,4854.93
1146,8078.24
1147,6925.61
1148,4586.88
1149,15584.06
1150,17451.97
1151,7947.04
1152,7903.93
1153,9574.56
1154,11593.64
1155,12043.67
1156,6322.61
1157,8109.84
1158,6422.46
1159,8106.32
1160,4454.69
1161,6396.95
1162,6146.08
1163,6262.54
1164,8071.11
1165,6081.6
1166,5607.4
1167,7218.18
1168,4453.69
1169,5498.51
1170,6106.46
1171,7697.62
1172,9378.73
1173,8271.67
1174,7433.5
1175,6082.54
1176,6821.73
1177,11739.96
1178,8559.95
1179,5916.75
1180,4841.68
1181,8024.85
1182,5113.92
1183,7259.21
1184,4272.75
1185,6353.7
1186,8278.94
1187,6703.22
1188,5711.52
1189,8503.43
1190,9428.9
1191,12780.2
1192,6940.81
1193,9598.1
1194,3710.65
1195,5692.83
1196,6918.79
1197,5055.37
1198,8497.72
1199,5908.4
1200,5476.45
1201,8879.81
1202,12696.04
1203,8062.58
1204,6025.3
1205,5588.07
1206,9550.72
1207,8196.42
1208,6847.43
1209,5418.17
1210,7465.09
1211,9952.53
1212,5191.8
1213,6709.61
1214,8136.69
1215,9231.65
1216,14144.81
1217,6330.88
1218,15651.13
1219,7213.33
1220,5897.08
1221,4265.39
1222,6607.49
1223,6447.93
1224,5794.95
1225,7202.39
1226,5369.67
1227,5177.49
1228,7345.33
1229,4337.16
1230,7725.41
1231,7112.42
1232,8003.38
1233,8533.8
1234,5847.51
1235,9400.16
1236,6772.39
1237,5928.36
1238,5492.93
1239,6345.92
1240,11497.36
1241,6800.3
1242,5217.67
1243,9009.01
1244,8598.2
1245,7125.61
1246,6875.67
1247,9134.7
1248,6002.68
1249,5900.63
1250,6066.72
1251,8959.61
1252,6816.04
1253,6789.82
1254,6269.0
1255,5739.05
1256,4451.95
1257,5550.9
1258,7810.24
1259,8388.84
1260,11296.23
1261,11875.0
1262,7877.03
1263,6578.57
1264,5527.07
1265,11042.09
1266,10214.47
1267,8315.05
1268,9598.04
1269,8519.5
1270,6219.61
1271,4151.25
1272,10824.97
1273,7109.8
1274,7025.99
1275,6624.2
1276,3440.84
1277,12515.17
1278,6198.3
1279,5549.15
1280,5390.68
1281,5976.92
1282,6749.27
1283,9821.91
1284,6976.06
1285,5390.0
1286,5467.15
1287,5423.71
1288,3909.07
1289,7471.02
1290,17599.45
1291,5665.35
1292,5813.53
1293,7629.53
1294,5650.35
1295,6225.42
1296,5016.85
1297,5390.65
1298,7200.63
1299,7308.17
1300,4622.6
1301,9457.7
1302,6795.18
1303,5512.59
1304,8886.66
1305,9206.32
1306,9793.78
1307,6735.04
1308,7293.79
1309,5258.43
1310,5781.22
1311,15433.91
1312,9844.74
1313,6770.1
1314,5748.21
1315,5106.77
1316,6229.12
1317,5331.08
1318,10004.31
1319,5497.31
1320,5779.74
1321,7330.35
1322,5213.54
1323,6951.67
1324,7978.84
1325,7757.2
1326,7189.93
1327,4567.65
1328,6207.0
1329,6785.83
1330,9787.42
1331,8856.05
1332,6966.33
1333,5302.37
1334,7974.31
1335,6951.99
1336,4663.74
1337,7516.97
1338,7707.24
1339,7057.77
1340,6922.33
1341,6789.03
1342,7358.63
1343,5847.25
1344,7056.12
1345,6479.94
1346,6601.41
1347,8720.35
1348,6433.46
1349,5584.59
1350,12546.95
1351,6553.39
1352,4266.13
1353,8167.52
1354,8720.21
1355,11348.37
1356,5472.57
1357,6394.74
1358,6585.09
1359,8116.03
1360,6559.73
1361,8683.52
1362,3859.42
1363,6556.79
1364,6957.05
1365,6322.51
1366,5611.98
1367,7430.28
1368,9483.12
1369,5832.79
1370,8999.65
1371,7408.27
1372,9266.77
1373,5219.56
1374,7321.06
1375,7049.59
1376,7979.4
1377,9218.91
1378,4347.44
1379,8301.17
1380,7937.15
1381,7461.64
1382,5479.98
1383,4547.41
1384,8092.53
1385,7637.83
1386,8888.75
1387,7586.95
1388,6188.33
1389,8469.76
1390,7465.79
1391,7315.82
1392,8361.05
1393,6730.24
1394,8853.88
1395,11477.92
1396,8510.98
1397,5289.59
1398,6456.0
1399,4956.16
1400,3786.2
1401,8582.81
1402,5759.6
1403,8796.55
1404,4886.81
1405,6742.17
1406,6404.38
1407,12377.95
1408,5720.64
1409,5721.82
1410,6972.89
1411,8501.52
1412,5402.27
1413,7917.6
1414,7739.85
1415,10081.47
1416,7718.44
1417,6869.66
1418,5802.13
1419,5484.3
1420,5537.13
1421,11608.77
1422,10283.52
1423,7218.7
1424,15430.62
1425,6684.75
1426,5531.53
1427,6603.03
1428,8271.68
1429,10022.52
1430,7438.85
1431,8079.18
1432,8213.6
1433,7505.78
1434,6892.87
1435,5747.84
1436,5833.9
1437,5571.02
1438,4729.69
1439,6036.36
1440,9323.53
1441,16350.08
1442,7329.86
1443,5819.61
1444,7778.1
1445,4750.95
1446,6618.87
1447,4430.31
1448,9004.8
1449,6907.26
1450,6964.46
1451,14434.3
1452,11707.31
1453,6896.73
1454,7029.48
1455,4358.9
1456,6218.0
1457,5941.58
1458,8427.76
1459,5250.9
1460,4479.01
1461,6510.47
1462,5790.6
1463,8246.46
1464,6699.8
1465,3718.25
1466,7351.49
1467,8219.0
1468,8196.56
1469,5612.04
1470,5623.32
1471,8178.47
1472,4821.27
1473,9657.55
1474,5392.61
1475,5322.84
1476,7410.66
1477,6677.04
1478,5112.63
1479,6484.25
1480,7758.38
1481,9693.01
1482,11116.73
1483,5990.88
1484,4459.32
1485,6215.83
1486,7946.26
1487,5371.94
1488,6796.16
1489,6831.33
1490,12110.47
1491,7839.27
1492,6445.04
1493,8425.53
1494,5243.12
1495,8985.42
1496,6625.75
1497,14775.37
1498,6453.74
1499,6030.81
1500,5772.09
1501,4164.38
1502,7758.26
1503,20206.99
1504,5409.81
1505,5250.52
1506,9585.84
1507,7231.46
1508,7293.4
1509,8185.27
1510,6719.87
1511,5493.15
1512,5251.5
1513,9580.01
1514,6550.8
1515,7881.06
1516,8000.18
1517,5306.42
1518,7625.79
1519,6052.02
1520,4581.76
1521,9004.63
1522,8281.73
1523,5146.18
1524,7736.44
1525,7096.64
1526,5092.87
1527,9454.48
1528,6189.22
1529,8769.11
1530,4764.2
1531,5740.1
1532,7390.95
1533,4390.58
1534,7832.75
1535,5324.79
1536,6694.75
1537,5190.07
1538,6034.83
1539,6368.07
1540,7291.74
1541,7105.87
1542,8089.52
1543,6279.31
1544,7985.06
1545,7192.77
1546,10017.6
1547,9592.56
1548,6890.9
1549,3372.48
1550,6378.27
1551,7695.36
1552,4641.05
1553,11312.74
1554,6171.72
1555,8037.11
1556,11433.15
1557,6390.31
1558,5001.93
1559,12708.1
1560,10217.05
1561,5983.61
1562,9777.55
1563,9439.26
1564,5709.77
1565,5926.71
1566,7224.91
1567,6747.26
1568,6201.35
1569,7323.24
1570,5335.98
1571,6893.37
1572,7742.72
1573,7055.91
1574,8608.67
1575,6335.96
1576,7100.93
1577,4730.64
1578,7811.5
1579,7469.12
1580,6287.4
1581,7163.17
1582,7412.37
1583,9626.11
1584,6212.46
1585,5803.95
1586,6401.67
1587,7424.85
1588,7508.77
1589,5020.57
1590,4710.01
1591,9411.05
1592,7189.31
1593,6259.77
1594,8184.68
1595,6379.62
1596,7944.0
1597,5199.92
1598,4371.75
1599,7212.82
1600,6389.77
1601,6923.75
1602,10510.84
1603,10298.24
1604,5399.02
1605,8471.18
1606,4706.12
1607,3716.72
1608,7154.81
1609,12682.95
1610,7845.06
1611,7778.97
1612,5249.99
1613,7848.59
1614,10942.16
1615,6795.83
1616,8042.68
1617,6920.63
1618,5425.86
1619,5941.16
1620,5765.72
1621,6804.32
1622,5283.27
1623,5635.47
1624,4453.58
1625,7657.28
1626,8111.76
1627,6133.16
1628,6497.61
1629,7423.21
1630,6523.3
1631,5234.03
1632,9370.22
1633,8318.96
1634,5724.77
1635,4766.39
1636,13402.38
1637,6537.81
1638,6401.19
1639,9196.07
1640,9279.69
1641,7918.69
1642,6073.54
1643,7741.02
1644,10198.05
1645,15060.25
1646,5378.0
1647,5535.3
1648,5158.25
1649,7267.59
1650,5783.88
1651,8690.44
1652,8728.03
1653,6657.96
1654,4718.42
1655,6584.85
1656,8449.44
1657,5639.86
1658,7088.18
1659,4288.06
1660,7393.1
1661,8801.32
1662,7481.3
1663,9997.93
1664,6777.88
1665,4455.95
1666,6423.37
1667,7701.8
1668,8968.95
1669,7740.04
1670,7478.09
1671,6941.64
1672,4688.85
1673,9484.28
1674,4771.39
1675,11002.4
1676,5854.35
1677,4961.25
1678,7356.08
1679,6864.05
1680,7942.69
1681,8585.07
1682,4187.63
1683,5146.52
1684,8436.13
1685,9423.58
1686,10638.21
1687,5864.09
1688,6491.79
1689,7763.44
1690,7092.69
1691,5780.63
1692,9736.66
1693,9113.1
1694,11575.7
1695,4849.12
1696,5909.93
1697,9518.54
1698,7872.28
1699,6271.44
1700,10551.06
1701,7090.95
1702,5616.42
1703,5757.12
1704,5207.72
1705,5587.84
1706,7103.76
1707,5171.75
1708,5393.89
1709,10333.59
1710,7090.12
1711,22265.75
1712,6600.93
1713,5163.01
1714,9350.68
1715,12165.61
1716,7839.46
1717,7669.49
1718,6820.47
1719,8833.35
1720,9220.17
1721,6487.33
1722,6862.15
1723,7324.04
1724,9632.62
1725,8093.04
1726,9314.67
1727,6797.31
1728,5274.13
1729,6876.61
1730,11355.49
1731,12382.47
1732,12703.17
1733,8914.08
1734,6679.23
1735,6503.89
1736,5216.25
1737,9532.72
1738,12273.04
1739,9762.62
1740,7125.45
1741,6359.83
1742,5853.32
1743,5806.71
1744,11642.76
1745,8661.28
1746,5598.28
1747,6030.69
1748,8581.51
1749,4318.73
1750,8500.66
1751,5151.05
1752,7034.21
1753,7975.3
1754,6290.71
1755,8122.65
1756,7467.76
1757,5705.79
1758,8250.32
1759,7676.79
1760,11683.92
1761,6705.57
1762,9640.26
1763,7622.8
1764,11466.23
1765,7365.59
1766,11945.95
1767,6148.78
1768,6278.39
1769,7511.0
1770,6514.82
1771,9959.49
1772,8406.97
1773,7008.8
1774,8433.05
1775,7401.05
1776,11701.91
1777,4352.48
1778,15282.24
1779,6225.23
1780,7014.3
1781,9892.29
1782,6653.24
1783,6829.01
1784,7425.97
1785,8416.25
1786,6083.61
1787,6376.4
1788,8049.07
1789,8567.42
1790,9357.11
1791,5769.62
1792,7901.14
1793,12298.14
1794,7598.74
1795,5386.71
1796,7308.69
1797,6512.36
1798,7024.73
1799,7652.47
1800,4894.08
1801,9167.65
1802,7066.65
1803,8429.47
1804,7998.79
1805,5638.03
1806,7645.19
1807,6173.53
1808,9066.2
1809,10749.45
1810,5998.53
1811,5857.45
1812,7589.58
1813,6697.13
1814,6791.58
1815,9409.77
1816,7635.5
1817,8521.3
1818,6860.35
1819,5363.63
1820,8368.65
1821,9083.52
1822,10408.99
1823,8705.83
1824,9164.41
1825,7186.91
1826,9707.42
1827,7232.03
1828,9659.37
1829,9821.88
1830,7007.27
1831,12158.64
1832,8561.88
1833,9464.39
1834,6838.3
1835,8140.07
1836,9153.28
1837,7972.97
1838,4687.7
1839,6856.73
1840,9407.71
1841,7550.13
1842,6312.14
1843,10362.94
1844,7589.4
1845,6076.75
1846,7075.91
1847,6857.48
1848,9619.17
1849,8345.23
1850,8261.04
1851,6692.23
1852,5996.11
1853,7772.78
1854,4489.36
1855,7899.41
1856,6627.0
1857,9734.23
1858,8560.27
1859,7630.35
1860,11076.32
1861,6762.13
1862,5465.59
1863,12754.56
1864,8016.7
1865,9064.96
1866,8964.04
1867,5473.32
1868,7164.61
1869,6455.56
1870,8469.97
1871,14256.98
1872,6883.11
1873,3643.16
